,Jet.PT[0],Jet.PT[1],Jet.PT[2],Jet.PT[3],Jet.Phi[0],Jet.Phi[1],Jet.Phi[2],Jet.Phi[3],Jet.Eta[0],Jet.Eta[1],Jet.Eta[2],Jet.Eta[3],Jet.Mass[0],Jet.Mass[1],Jet.Mass[2],Jet.Mass[3],MissingET.MET,MissingET.Phi,MissingET.Eta,HT,DPhi_J0_J1,DPhi_MET_J0,DPhi_MET_J1,DPhi_MET_J2,DPhi_MET_J3,InvMass_J0_J1,InvMass_J0_J2,InvMass_J0_J3,InvMass_J1_J2,InvMass_J1_J3,InvMass_J2_J3,max_inv_mass
2927,190.40387,175.5452,141.99435,,3.0557687,0.5555024,-1.0986944,,-2.1397808,3.6112704,-2.2172773,,10.511589,14.885981,27.97455,,25.24431037902832,2.3896758556365967,-5.103161811828613,507.94342,2.5002663,0.6660928726196289,-1.8341734409332275,2.794815007840292,,3250.7234,291.23444,,2912.1716,,,3250.723388671875
3042,116.87683,65.290054,37.436974,35.68096,2.0707924,-0.8181642,-0.97039354,-2.531049,0.88999873,-3.1753697,4.242011,-0.40775794,5.9912114,4.8692446,5.86637,3.009629,25.429746627807617,-0.08871591091156006,-3.400461435317993,255.28482,2.8889565,2.1595083475112915,-0.7294483184814453,-0.8816776275634766,-2.4423331022262573,678.1733,366.3076,131.98157,2015.9792,195.2223,374.17343,2015.979248046875
3060,97.35939,61.108295,59.51951,29.045538,2.0753927,-0.68716025,-0.8794221,-2.8412552,-2.0782967,3.433055,0.8508669,-0.33778736,7.17785,6.879271,1.6518123e-06,0.0,11.807430267333984,-2.0266048908233643,-4.745790481567383,247.03271,2.762553,-2.181187693272726,1.339444637298584,1.1471827626228333,-0.814650297164917,1218.0831,346.68683,124.59484,203.20172,281.25766,86.71482,1218.0831298828125
3080,126.05492,112.82131,98.53813,71.449486,-1.7322589,2.0527723,1.489771,-0.6452098,-1.7900178,0.31508607,-0.4744889,3.749072,12.516238,12.540241,4.207897,7.1001644,26.284975051879883,0.13410572707653046,3.729172706604004,408.86386,2.4981542,-1.8663646429777145,1.9186665564775467,1.3556652814149857,-0.7793155163526535,376.95496,273.25232,1511.3492,105.21264,516.658,699.03345,1511.3492431640625
3087,270.54123,256.31995,26.630392,,-0.63448095,2.4664764,2.6924996,,-1.314549,1.1154809,4.183574,,11.958743,5.596327,3.582095,,6.400314807891846,-2.3709299564361572,-5.531553268432617,553.4916,-3.1009574,1.7364490032196045,-1.4457789103137415,-1.2197557131396692,,965.7717,1331.9885,,365.90897,,,1331.988525390625
3096,250.74979,177.9427,82.15381,,2.1181903,-0.9243523,-1.1897957,,2.9332998,-0.5220094,-3.433272,,12.853623,2.499141,11.679918,,24.937904357910156,2.849884271621704,-4.242891788482666,510.8463,3.0425425,-0.7316939830780029,2.5089487473117273,2.243505303059713,,1226.16,3468.682,,491.40335,,,3468.681884765625
3111,811.4523,606.95844,488.19876,325.51248,-2.7937386,0.81048644,0.54902333,-1.8283502,-1.1723146,1.5746238,0.648778,0.07453056,106.265015,17.724792,59.21311,0.0,74.09520721435547,-1.1200677156448364,1.9170807600021362,2232.1218,2.6789603,-1.6736708879470825,1.9305541515350342,1.6690910458564758,-0.708282470703125,2935.592,1820.9972,841.52203,552.94257,1129.7134,778.8221,2935.592041015625
3203,96.780174,96.57893,77.87741,65.216774,0.4860314,-2.4701657,3.110776,0.16379876,-0.5463095,1.3458493,4.4814773,0.5086502,-1.3486991e-06,11.817843,12.50947,-9.536743e-07,3.484593152999878,1.005271315574646,-7.56343936920166,336.45328,2.9561973,-0.5192399024963379,2.807748262082235,2.105504631996155,-0.8414725512266159,286.3656,1078.62,91.38048,405.68954,168.74852,529.2315,1078.6199951171875
3326,346.53195,310.67017,213.65924,200.90862,1.3552227,-1.4753348,2.2336152,-0.15040754,-1.3738129,0.1910331,2.1513205,-0.09138413,43.506504,0.6707242,14.160547,36.44707,34.827938079833984,-2.8970401287078857,-3.7137556076049805,1071.77,2.8305573,-2.0309224764453333,1.4217053651809692,-1.1525300184832972,2.7466325908899307,863.1463,1557.7482,519.3889,770.0288,320.71066,692.02014,1557.7481689453125
3348,261.90945,172.37735,134.79898,107.33703,0.48154312,3.114688,-2.3346527,-0.36065027,-0.1489312,3.0175245,0.34970042,2.02959,67.425804,34.668354,30.95615,10.037343,65.55630493164062,2.477788209915161,-4.090310096740723,676.42285,-2.6331449,-1.9962450861930847,0.6368997097015381,1.4707444349872034,-2.838438481092453,1089.7659,395.23203,475.19037,564.91724,305.87088,309.06516,1089.765869140625
3393,190.64453,101.85383,66.27359,54.664642,-2.3398874,0.71987516,1.9670444,-0.42865267,-0.9524993,1.940209,0.8932511,-3.6177373,-3.8146973e-06,9.784909,7.723943,3.8576756,9.882746696472168,1.4351305961608887,4.40773344039917,413.43658,-3.0597625,2.508167330418722,-0.7152554392814636,0.5319137573242188,-1.8637832701206207,624.7338,303.66846,396.83105,133.10052,1199.7991,579.4816,1199.799072265625
3407,423.1183,364.3814,150.48846,118.51295,1.5791354,-1.3570148,2.6025763,-0.78048134,-1.0487387,1.4743582,-0.72757506,-1.5252081,98.81672,35.72153,6.1053085,10.111205,51.25835418701172,-1.859108805656433,0.6023743748664856,1056.5011,2.93615,-2.8449410835849207,0.502094030380249,-1.8215002457248133,1.0786274671554565,1503.4827,283.52155,444.1268,760.69617,893.7856,287.2796,1503.482666015625
3408,68.807816,54.94278,54.601574,45.920734,-1.6116396,1.1482823,1.7512809,-1.5419266,1.5666093,-2.1322904,0.96041816,4.2532306,3.3472664,8.658266,9.536743e-07,4.996418,13.92175006866455,0.4125666618347168,-3.858755588531494,224.2729,-2.759922,-2.024206280708313,0.7357156276702881,1.3387142419815063,-1.9544932842254639,400.01178,127.61143,201.11253,247.79959,1225.4792,269.39005,1225.479248046875
3436,125.943474,105.85771,95.240295,46.998848,-1.9031328,1.729418,-0.30373126,2.6052642,-3.23404,2.7885692,0.079640575,3.8370366,29.391565,4.2564206,11.717582,3.0859194,7.33997106552124,0.7628043293952942,-4.479894638061523,374.0403,2.6506348,-2.665937125682831,0.9666137099266052,-1.0665355920791626,1.8424598574638367,2350.844,578.06573,2640.688,403.01575,98.10836,449.74396,2640.68798828125
3441,657.44836,425.6443,162.91551,130.45027,-1.534347,1.8537557,1.7969673,1.0239153,0.46765658,-0.14430293,1.8787881,0.2001003,45.981922,-9.344062e-06,8.517963,5.2585235,30.639774322509766,-3.128720283508301,-4.582241058349609,1376.4585,2.8950827,1.5943732261657715,-1.3007093111621302,-1.3574977556811731,-2.130549732838766,1101.7736,824.3565,568.8121,628.643,207.02832,296.06497,1101.7735595703125
3448,192.65485,135.40367,109.372345,100.91976,0.7676829,-1.8603019,-2.5277805,2.4256217,2.348526,-1.1453745,-1.7363906,-2.2068958,33.346207,1.9964651,16.655134,10.432773,14.726720809936523,-0.4728837013244629,-4.166398048400879,538.35065,2.6279848,1.240566611289978,-1.3874181509017944,-2.054896831512451,2.898505449295044,951.9586,1138.8691,1362.1548,110.325584,236.02933,141.98174,1362.15478515625
3459,139.04811,95.93174,52.692825,,-1.9170543,0.75977105,1.7513723,,1.7293841,-1.6949257,3.738339,,-7.6293945e-06,9.342964,6.7090163,,4.672044277191162,0.022151825949549675,-6.407747745513916,287.67267,-2.6768253,-1.9392061214894056,0.7376192230731249,1.729220511391759,,658.8105,261.41156,,1073.3292,,,1073.3292236328125
3493,280.1403,188.39308,121.09116,62.92676,-1.9433174,0.610089,1.7904972,1.5481558,2.3790224,-1.2628409,-2.9283383,-1.7534295,35.115017,20.709356,14.31684,4.3730464,5.7922492027282715,-1.2628637552261353,2.8943655490875244,652.55133,-2.5534065,-0.6804536581039429,1.8729527592658997,3.053360939025879,2.811019539833069,1451.575,2627.7798,1064.7749,331.1248,115.35929,112.272545,2627.77978515625
3536,170.2187,146.9438,84.868034,56.78524,1.2433974,-1.7880452,-3.1157968,-0.7102886,-0.391065,2.0845509,-3.084497,-1.4100409,11.775185,7.6293945e-06,6.473281,4.6353884,3.931084156036377,1.8787546157836914,6.736941337585449,458.8158,3.0314426,-0.6353572607040405,2.616385523472921,1.2886338869677942,-2.5890432000160217,591.4329,474.77258,194.35721,1478.4635,517.0238,184.36987,1478.4635009765625
3592,799.5667,577.4383,403.00565,70.92563,2.7694533,0.029877543,-1.302718,0.07759059,0.41996875,-0.36667743,-1.4225581,-1.8913054,34.42499,16.036644,103.742195,12.808666,52.26426315307617,1.5968337059020996,3.4432740211486816,1850.9363,2.7395759,1.1726195812225342,-1.5669561624526978,-2.899551749229431,-1.5192431136965752,1441.032,1579.1825,825.8819,811.7499,340.83142,259.2084,1579.1824951171875
3635,144.94281,78.6738,63.647785,,-2.227059,1.0443072,1.109972,,1.6732714,-3.2865393,-1.5043075,,12.630255,12.259794,3.436367,,20.829753875732422,-1.3307329416275024,4.736416816711426,287.2644,3.0118194,-0.896325945854187,2.3750401735305786,2.4407049417495728,,1284.2117,489.9474,,144.48183,,,1284.211669921875
3669,78.29595,76.909836,61.281242,29.648134,-0.6404431,2.2096508,-3.0088701,-0.6812663,0.41863248,-3.2340796,0.14909986,4.3474984,6.7286663,7.1978226,1.1723288,4.546372,26.496871948242188,-0.10606248676776886,-3.170414924621582,246.13516,-2.8500938,-0.5343805998563766,2.3157132416963577,-2.9028076380491257,-0.5752038210630417,494.5955,129.98547,337.81616,366.79327,2116.0703,351.47885,2116.0703125
3678,198.65334,166.18642,107.290985,93.297966,-1.5570315,1.2174757,1.0516132,-2.6866126,1.2868702,-2.3967702,-1.6728071,1.6239613,16.44838,6.6955276,0.0,8.617335,24.881181716918945,-0.36979353427886963,4.4503703117370605,565.4287,-2.774507,-1.1872379779815674,1.5872691869735718,1.4214067459106445,-2.3168190717697144,1173.4882,670.43,154.91278,101.53263,942.0086,536.30023,1173.4881591796875
3702,240.00653,162.01343,114.31522,80.68917,-1.7043474,2.2314055,1.5522751,-0.36751992,1.4071115,-2.729207,1.1471581,2.2230434,26.542534,15.680789,7.2091327,-5.3947965e-06,22.392438888549805,0.9409806132316589,2.599830150604248,597.02435,2.3474326,-2.6453279852867126,1.290424883365631,0.6112944483757019,-1.3085005283355713,1578.2709,335.2743,211.16743,930.4928,1368.394,191.45447,1578.2708740234375
3772,313.1359,239.77417,190.6569,61.50737,3.1396132,-0.72660387,1.3052737,-0.97043574,0.626903,-1.922476,-0.92730415,-0.989139,51.72824,-1.0789593e-05,28.722902,9.265891,31.991594314575195,0.062116801738739014,4.1071319580078125,805.07434,-2.4169683,3.077496349811554,-0.7887206673622131,1.2431568503379822,-1.0325525403022766,1043.0156,576.875,355.47614,429.58264,124.60964,200.34808,1043.015625
3799,416.01843,184.1772,160.08186,108.12593,0.08420024,-2.745569,-3.1172652,2.8096216,0.31898803,-0.62569916,-1.0372407,-3.238793,90.063034,7.1430383,-5.3947965e-06,14.915032,2.299846649169922,0.9738920331001282,6.17068338394165,868.4034,2.8297691,-0.8896917924284935,2.5637242833720606,2.192028049622671,1.8357295393943787,620.5174,649.1438,1302.1274,95.92009,493.9737,355.23373,1302.12744140625
3830,183.89893,154.48764,95.26814,56.835342,2.7200708,-0.118244976,-0.75343615,2.9280987,1.7125403,-0.11553834,0.87406623,-2.905492,11.195857,19.162085,26.85412,8.353736,21.324277877807617,-2.285566806793213,-3.835408926010132,490.49005,2.8383157,-1.2775476614581507,2.1673218309879303,1.5321306586265564,-1.0695198217975062,487.16162,291.38437,1019.1986,153.6496,403.29895,500.13766,1019.1986083984375
3844,125.395294,77.84195,61.325905,,2.1812081,-1.4475775,-0.109955765,,-3.193328,1.7197889,1.4210829,,12.006885,4.0680084,9.090601,,19.468868255615234,-2.0127553939819336,4.159045696258545,264.56314,-2.6543999,-2.089221779500143,0.5651779174804688,1.902799628674984,,1160.0552,887.4332,,89.539665,,,1160.05517578125
3977,240.83694,201.57301,120.85109,84.972984,1.8309593,-1.7347395,-0.8176877,0.40731648,1.6422063,-1.5677614,-1.2005299,-0.47882876,52.939426,19.015541,-2.6973983e-06,2.855645,56.776546478271484,2.539926528930664,-3.0292208194732666,648.234,-2.7174866,-0.7089672088623047,2.008519236241476,2.925571087990896,-2.1326100528240204,1139.8057,745.82434,412.79602,151.43129,275.06027,138.52356,1139.8056640625
3999,150.1741,110.15697,46.17511,,2.6087358,-0.2472368,-0.827012,,1.5297412,-2.8225977,3.7536218,,4.3051853,14.357291,7.279504,,8.314799308776855,1.9047980308532715,-5.198326110839844,306.50616,2.8559725,0.7039377689361572,-2.1520348340272903,-2.7318100333213806,,1147.6136,279.74854,,1908.7236,,,1908.7236328125
4022,189.38495,109.618515,85.55051,69.65929,-0.2979495,2.712759,-2.9717174,1.6313989,3.0466292,-0.031139972,-3.3864107,2.2249076,16.34429,0.0,13.766813,9.970796,17.48019027709961,0.33857011795043945,-4.779427528381348,454.21326,-3.0107086,-0.6365196108818054,2.3741888999938965,2.9728978315936487,1.2928287982940674,702.2136,3179.3887,214.67418,503.7348,258.14795,1277.484,3179.388671875
4036,1023.91626,531.5541,365.24072,152.21709,-2.8429153,0.30049047,0.66698974,0.073858164,0.61000663,-0.4812371,1.8988612,1.8975558,51.971077,23.414856,14.741603,1.3214499e-05,5.9833478927612305,2.5911922454833984,-6.50528621673584,2072.9282,3.1397798,0.8490777651416224,-2.290701776742935,-1.9242025017738342,-2.5173340812325478,1702.2925,1470.9736,956.83826,1324.9183,850.8976,138.92534,1702.29248046875
4090,128.81409,120.6359,40.0462,28.777174,1.6086562,-1.3343092,-2.5473747,1.8403026,-3.3274152,0.07155427,0.9005511,3.7566934,10.567463,1.9073486e-06,0.0,0.4992009,31.121837615966797,-0.8259618282318115,4.222863674163818,318.27335,2.9429655,2.4346179962158203,-0.5083473920822144,-1.7214128971099854,2.6662644147872925,704.4551,599.4981,2101.1318,98.9619,381.27512,144.3861,2101.1318359375
4092,185.33788,136.2837,43.95201,36.079605,-0.9248364,2.470434,1.0971885,2.0677564,1.227225,-0.15556078,-0.82045126,-4.3081837,20.97284,6.2174473,6.7434956e-07,3.7302072,23.16046142578125,-2.2088961601257324,3.123853921890259,401.6532,2.8879151,1.284059762954712,-1.6038551966296595,-2.977100674306051,-2.0065327326404017,395.81415,267.95883,1307.9125,111.494385,551.5323,223.93135,1307.9124755859375
4096,861.8246,540.7926,369.13452,79.74359,2.1750379,-1.1923573,-0.45390818,1.715851,0.3965927,-0.29769748,-0.22140504,-0.13253374,68.55997,87.83294,39.81017,14.275425,71.78685760498047,-2.156193971633911,3.0293006896972656,1851.4954,-2.9157903,-1.9519534746753138,0.963836669921875,1.7022857964038849,-2.4111403862582605,1449.9568,1152.4904,203.93016,349.26263,426.36505,308.8316,1449.956787109375
4105,390.61572,339.03125,89.694016,64.883446,-1.0652288,2.0515373,2.5529563,-2.7808468,-0.58808273,1.7051079,0.7409474,-0.13225071,32.172237,28.106915,3.0621307,3.0946796,32.19328308105469,1.1770366430282593,-4.373116970062256,884.2244,-3.116766,-2.242265462875366,0.8745006322860718,1.3759196996688843,2.3253018299685877,1262.7124,453.01596,254.20718,197.44888,370.63913,98.13656,1262.71240234375
4134,113.92177,90.421776,73.23266,53.090477,1.3336877,-2.3759072,-0.7675989,2.5070791,-2.1271663,2.1449327,1.9875929,4.213121,16.412725,3.5351918,9.784237,8.851021,30.526966094970703,0.6878687143325806,-4.99659538269043,330.6667,-2.5735908,0.6458189487457275,-3.063775897026062,-1.4554676413536072,1.819210410118103,869.66583,721.219,1850.8794,118.99212,192.65903,211.99057,1850.87939453125
4214,161.13913,110.25001,56.51306,48.46967,0.96923435,-1.7093071,2.486575,-2.2206619,1.1069247,-0.9988006,4.120334,2.5684142,39.49581,9.011605,3.7027473,3.3972776,25.942935943603516,-1.1233662366867065,-5.061841011047363,376.37186,2.6785414,2.0926005840301514,-0.5859408378601074,-2.6732441822635096,-1.0972956418991089,427.32834,443.1893,233.45537,1024.1145,424.67194,116.74331,1024.114501953125
4231,578.2692,504.15735,257.88705,38.56109,1.9626216,-1.6424633,0.2245438,-0.90121204,-1.9468994,0.99384385,-0.9023773,-0.66943,33.60846,42.606106,28.806273,0.0,20.60891342163086,-2.4377353191375732,5.077445983886719,1378.8746,-2.6781006,-1.882828418408529,0.7952719926834106,2.662279114127159,1.5365232825279236,2462.5137,729.8973,360.91272,983.1901,281.978,113.159355,2462.513671875
4267,125.778755,73.98842,61.303314,56.202446,-2.727264,-0.08644648,2.307432,0.16737783,-0.4555301,3.8971426,-0.040241867,-2.0669215,4.585116,10.032555,4.0935173,8.542678,23.358623504638672,-1.83279550075531,-4.7008562088012695,317.27295,-2.6408174,-0.8944684267044067,1.7463490217924118,-2.142957870160238,2.000173330307007,860.1212,109.41012,225.18402,489.86734,1269.2955,174.6022,1269.2955322265625
4302,93.342186,75.769684,33.855865,23.819164,-0.85416603,2.5560994,-0.22337472,2.0233016,-3.5529237,2.0552013,-1.9409223,1.824797,11.83172,10.435276,6.4929066,3.437745,7.209366321563721,-2.049160957336426,6.350747585296631,226.78691,2.87292,1.1949949264526367,-1.677924935017721,1.8257862329483032,-2.2107227484332483,1393.8165,110.14195,697.23004,380.34305,28.135832,189.63115,1393.8165283203125
4404,297.44357,219.65921,99.98923,30.825693,0.39984652,-2.0029294,2.5455909,0.80002975,-2.9657035,1.1712408,0.21504807,1.679211,17.046986,17.153503,-1.3486991e-06,6.7856855,79.23717498779297,-2.9839065074920654,4.106337070465088,647.9177,2.402776,-2.899432275687353,0.9809770584106445,-0.7536879221545618,-2.499249045048849,2047.2528,865.7956,969.1068,270.41406,169.45395,123.34139,2047.2528076171875
4427,318.7499,291.74323,71.79651,,-2.6347911,0.6247638,-0.35092884,,-0.5397957,1.6573362,3.2120614,,15.811392,62.364758,7.240148,,6.102341651916504,1.8725463151931763,-6.298337936401367,682.2897,3.0236306,1.775847856198446,-1.2477825284004211,-2.223475158214569,,1019.00134,1003.15533,,297.41553,,,1019.0013427734375
4501,187.53302,185.73495,108.81491,48.95268,-1.1882411,2.1873853,0.6805746,-1.8812748,-2.4859686,0.8410628,1.083763,-1.8235172,33.006603,7.1408362,10.051781,12.848773,20.001466751098633,-2.447298526763916,4.69552755355835,531.0356,2.907559,1.2590574026107788,-1.648501459752218,3.127873122692108,0.5660237073898315,1020.2324,859.7274,104.975,198.40585,377.68594,327.51303,1020.232421875
4606,238.5076,140.51498,90.39951,65.99949,0.60508716,-2.0688922,3.0364773,-2.6332343,-1.6073133,2.180716,3.2489293,3.0370817,24.307058,5.6717324,10.770282,-7.6293945e-06,20.445907592773438,-0.7005568146705627,-4.47929573059082,535.4216,2.6739793,1.3056439757347107,-1.3683354258537292,-2.5461511651622217,-1.932677447795868,1241.8254,1675.1714,1292.2251,178.5301,100.852,51.276215,1675.17138671875
4677,178.18588,109.60422,67.39051,44.785145,-2.9748,0.17486401,-1.7162861,1.4960701,-0.12122231,3.3095245,-1.0000535,-2.925636,4.611698,24.763548,1.6994088,7.6753607,73.0417251586914,0.7267705202102661,2.8089072704315186,399.96576,3.1335213,2.581614677106039,-0.5519065111875534,-2.443056583404541,0.7692996263504028,802.5245,162.99042,369.14175,745.0222,1582.3792,165.07787,1582.379150390625
4690,393.22043,345.24716,62.459137,43.666378,-0.4895745,2.6489398,2.1774883,2.5126367,0.4319905,-2.880835,1.0799736,-2.267218,34.396458,8.25657,4.047921,5.422614,25.075883865356445,-1.7376298904418945,5.410099983215332,844.59314,-3.1385143,1.2480553984642029,-1.8966155687915247,-2.3680670897113245,-2.0329187552081507,2003.6134,324.10132,540.657,1046.262,81.627205,269.36597,2003.6134033203125
4732,98.07559,89.13652,33.394325,,-2.6356342,0.96676975,-0.22003739,,1.3100505,-2.0998876,-4.536657,,9.328069,0.0,6.672132,,11.439417839050293,-1.2603782415390015,5.434457778930664,220.60645,2.6807816,-1.3752559423446655,2.2271479964256287,1.040340855717659,,529.8746,1067.358,,179.23798,,,1067.3580322265625
4743,117.37479,68.1071,53.80681,,-0.3831701,-2.7414412,0.48896155,,-2.1574287,3.0193303,-1.5854899,,7.6293945e-06,12.901933,2.9783664,,101.61800384521484,2.6448915004730225,2.267247200012207,239.2887,2.3582711,-3.0280615985393524,0.8968525568591517,-2.1559299528598785,,1194.769,81.68136,,611.4938,,,1194.76904296875
4764,403.56973,395.34036,49.042458,23.02104,1.9988148,-0.99930465,-2.229379,2.9915638,0.91253525,-1.7334431,-4.2246523,2.1743896,30.043285,72.05728,5.6007204,5.0795503,5.936209201812744,-1.5678682327270508,6.564116954803467,870.97363,2.9981194,-2.7165022532092493,0.5685635805130005,-0.661510705947876,-1.7237532774554651,1608.3582,1841.5768,162.86757,485.34885,686.53485,823.54156,1841.5767822265625
4822,441.245,288.5852,134.3611,43.76525,1.0208799,-2.06554,-2.0347836,-2.6110673,-0.9694778,1.3344296,1.8518497,2.5842931,29.930103,12.272832,7.535838,7.081911,13.918952941894531,2.9472029209136963,-4.454853534698486,907.95654,3.08642,-1.9263230562210083,1.270442310963766,1.3011987845050257,0.724915091191427,1242.6029,1057.9458,843.1511,105.1053,162.72331,73.605156,1242.6029052734375
4868,586.24304,405.81946,177.04993,116.63269,-1.8136941,1.5557293,1.1777993,0.5186499,1.8012344,-1.2201865,0.41755712,0.8758086,26.515482,19.464312,-4.672031e-06,1.9073486e-06,16.369935989379883,-2.3241262435913086,-4.6440653800964355,1285.7451,2.913762,0.5104321241378784,-2.4033297936068934,-2.7812597195254725,2.842776119709015,2315.0378,803.82837,542.89685,500.45105,585.7451,114.29994,2315.037841796875
